1,1
2,0
3,3
4,3
5,1
6,2
7,3
8,1
9,0
10,2
11,1
12,2
13,3
14,1
15,2
16,1
17,3
18,2
19,0
20,0
21,3
22,1
23,1
24,0
25,2
26,3
27,0
28,2
29,3
30,1
31,0
32,0
33,0
34,2
35,0
36,2
37,1
38,3
39,2
40,0
41,2
42,1
43,0
44,0
45,3
46,3
47,0
48,0
49,2
50,1
51,1
52,3
53,2
54,1
55,0
56,2
57,3
58,3
59,1
60,0
61,2
62,3
63,3
